No.	RunId	SampleId	ExperimentId	StudyId	Country	LineageByKvarQ	FastqR1	FastqR2	ResToAMK	ResToBDQ	ResToCFZ	ResToCPM	ResToCS	ResToDLM	ResToEMB	ResToETA	ResToINH	ResToKM	ResToLEV	ResToLZD	ResToMOX	ResToOFX	ResToPAS	ResToPNB	ResToPTH	ResToPZA	ResToRBT	ResToRIF	ResToSM
886	ERR13250188	ERS16431301	ERX12620811	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/088/ERR13250188/ERR13250188_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/088/ERR13250188/ERR13250188_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
887	ERR13250190	ERS16431302	ERX12620813	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/090/ERR13250190/ERR13250190_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/090/ERR13250190/ERR13250190_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
888	ERR13250240	ERS16431303	ERX12620863	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/040/ERR13250240/ERR13250240_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/040/ERR13250240/ERR13250240_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
889	ERR13284167	ERS16431304	ERX12654593	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/067/ERR13284167/ERR13284167_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/067/ERR13284167/ERR13284167_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
890	ERR13250843	ERS16431305	ERX12621466	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/043/ERR13250843/ERR13250843_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/043/ERR13250843/ERR13250843_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
891	ERR13252179	ERS16431306	ERX12622802	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/079/ERR13252179/ERR13252179_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/079/ERR13252179/ERR13252179_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
892	ERR13252191	ERS16431307	ERX12622814	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/091/ERR13252191/ERR13252191_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/091/ERR13252191/ERR13252191_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
893	ERR13284212	ERS16431308	ERX12654638	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/012/ERR13284212/ERR13284212_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/012/ERR13284212/ERR13284212_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
894	ERR13252240	ERS16431309	ERX12622863	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/040/ERR13252240/ERR13252240_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/040/ERR13252240/ERR13252240_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
895	ERR13284233	ERS16431310	ERX12654659	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/033/ERR13284233/ERR13284233_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/033/ERR13284233/ERR13284233_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
896	ERR13252266	ERS16431311	ERX12622889	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/066/ERR13252266/ERR13252266_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/066/ERR13252266/ERR13252266_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
897	ERR13252269	ERS16431312	ERX12622892	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/069/ERR13252269/ERR13252269_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/069/ERR13252269/ERR13252269_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
898	ERR13252272	ERS16431313	ERX12622895	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/072/ERR13252272/ERR13252272_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/072/ERR13252272/ERR13252272_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
899	ERR13252293	ERS16431314	ERX12622916	ERP151439	Japan	L1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/093/ERR13252293/ERR13252293_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/093/ERR13252293/ERR13252293_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
900	ERR13252314	ERS16431315	ERX12622937	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/014/ERR13252314/ERR13252314_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/014/ERR13252314/ERR13252314_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
901	ERR13252316	ERS16431316	ERX12622939	ERP151439	Japan	L1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/016/ERR13252316/ERR13252316_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/016/ERR13252316/ERR13252316_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
902	ERR13284238	ERS16431317	ERX12654664	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/038/ERR13284238/ERR13284238_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/038/ERR13284238/ERR13284238_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
903	ERR13284242	ERS16431318	ERX12654668	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/042/ERR13284242/ERR13284242_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/042/ERR13284242/ERR13284242_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
904	ERR13252357	ERS16431319	ERX12622980	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/057/ERR13252357/ERR13252357_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/057/ERR13252357/ERR13252357_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
905	ERR13252365	ERS16431320	ERX12622988	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/065/ERR13252365/ERR13252365_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/065/ERR13252365/ERR13252365_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
906	ERR13252367	ERS16431321	ERX12622990	ERP151439	Japan	L1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/067/ERR13252367/ERR13252367_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/067/ERR13252367/ERR13252367_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
907	ERR13252372	ERS16431322	ERX12622995	ERP151439	Japan	L1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/072/ERR13252372/ERR13252372_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/072/ERR13252372/ERR13252372_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
908	ERR13252374	ERS16431323	ERX12622997	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/074/ERR13252374/ERR13252374_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/074/ERR13252374/ERR13252374_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
909	ERR13252397	ERS16431324	ERX12623020	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/097/ERR13252397/ERR13252397_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/097/ERR13252397/ERR13252397_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
910	ERR13252400	ERS16431325	ERX12623023	ERP151439	Japan	L1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/000/ERR13252400/ERR13252400_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/000/ERR13252400/ERR13252400_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
911	ERR13252402	ERS16431326	ERX12623025	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/002/ERR13252402/ERR13252402_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/002/ERR13252402/ERR13252402_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
912	ERR13284246	ERS16431327	ERX12654672	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/046/ERR13284246/ERR13284246_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/046/ERR13284246/ERR13284246_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
913	ERR13252421	ERS16431328	ERX12623044	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/021/ERR13252421/ERR13252421_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/021/ERR13252421/ERR13252421_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
914	ERR13252506	ERS16431329	ERX12623129	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/006/ERR13252506/ERR13252506_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/006/ERR13252506/ERR13252506_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
915	ERR13252518	ERS16431330	ERX12623141	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/018/ERR13252518/ERR13252518_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/018/ERR13252518/ERR13252518_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
916	ERR13252529	ERS16431331	ERX12623152	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/029/ERR13252529/ERR13252529_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/029/ERR13252529/ERR13252529_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
917	ERR13252530	ERS16431332	ERX12623153	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/030/ERR13252530/ERR13252530_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/030/ERR13252530/ERR13252530_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
918	ERR13252532	ERS16431333	ERX12623155	ERP151439	Japan	L3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/032/ERR13252532/ERR13252532_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/032/ERR13252532/ERR13252532_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
919	ERR13252534	ERS16431334	ERX12623157	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/034/ERR13252534/ERR13252534_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/034/ERR13252534/ERR13252534_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
920	ERR13252535	ERS16431335	ERX12623158	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/035/ERR13252535/ERR13252535_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/035/ERR13252535/ERR13252535_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
921	ERR13252536	ERS16431336	ERX12623159	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/036/ERR13252536/ERR13252536_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/036/ERR13252536/ERR13252536_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
922	ERR13252540	ERS16431337	ERX12623163	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/040/ERR13252540/ERR13252540_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/040/ERR13252540/ERR13252540_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
923	ERR13252542	ERS16431338	ERX12623165	ERP151439	Japan	L1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/042/ERR13252542/ERR13252542_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/042/ERR13252542/ERR13252542_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
924	ERR13252554	ERS16431339	ERX12623177	ERP151439	Japan	L3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/054/ERR13252554/ERR13252554_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/054/ERR13252554/ERR13252554_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
925	ERR13252567	ERS16431340	ERX12623190	ERP151439	Japan	L1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/067/ERR13252567/ERR13252567_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/067/ERR13252567/ERR13252567_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
926	ERR13252579	ERS16431341	ERX12623202	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/079/ERR13252579/ERR13252579_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/079/ERR13252579/ERR13252579_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
927	ERR13252581	ERS16431342	ERX12623204	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/081/ERR13252581/ERR13252581_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/081/ERR13252581/ERR13252581_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
928	ERR13252583	ERS16431343	ERX12623206	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/083/ERR13252583/ERR13252583_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/083/ERR13252583/ERR13252583_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
929	ERR13252596	ERS16431344	ERX12623219	ERP151439	Japan	L1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/096/ERR13252596/ERR13252596_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/096/ERR13252596/ERR13252596_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
930	ERR13252600	ERS16431345	ERX12623223	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/000/ERR13252600/ERR13252600_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/000/ERR13252600/ERR13252600_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
931	ERR13252603	ERS16431346	ERX12623226	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/003/ERR13252603/ERR13252603_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/003/ERR13252603/ERR13252603_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
932	ERR13252605	ERS16431347	ERX12623228	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/005/ERR13252605/ERR13252605_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/005/ERR13252605/ERR13252605_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
933	ERR13252622	ERS16431348	ERX12623245	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/022/ERR13252622/ERR13252622_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/022/ERR13252622/ERR13252622_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
934	ERR13252624	ERS16431349	ERX12623247	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/024/ERR13252624/ERR13252624_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/024/ERR13252624/ERR13252624_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
935	ERR13252649	ERS16431350	ERX12623272	ERP151439	Japan	L1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/049/ERR13252649/ERR13252649_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/049/ERR13252649/ERR13252649_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
936	ERR13252657	ERS16431351	ERX12623280	ERP151439	Japan	L1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/057/ERR13252657/ERR13252657_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/057/ERR13252657/ERR13252657_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
937	ERR13252660	ERS16431352	ERX12623283	ERP151439	Japan	L1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/060/ERR13252660/ERR13252660_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/060/ERR13252660/ERR13252660_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
938	ERR13252663	ERS16431353	ERX12623286	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/063/ERR13252663/ERR13252663_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/063/ERR13252663/ERR13252663_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
939	ERR13252664	ERS16431354	ERX12623287	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/064/ERR13252664/ERR13252664_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/064/ERR13252664/ERR13252664_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
940	ERR13252666	ERS16431355	ERX12623289	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/066/ERR13252666/ERR13252666_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/066/ERR13252666/ERR13252666_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
941	ERR13252670	ERS16431356	ERX12623293	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/070/ERR13252670/ERR13252670_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/070/ERR13252670/ERR13252670_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
942	ERR13252673	ERS16431357	ERX12623296	ERP151439	Japan	L1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/073/ERR13252673/ERR13252673_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/073/ERR13252673/ERR13252673_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
943	ERR13252674	ERS16431358	ERX12623297	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/074/ERR13252674/ERR13252674_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/074/ERR13252674/ERR13252674_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
944	ERR13252685	ERS16431359	ERX12623308	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/085/ERR13252685/ERR13252685_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/085/ERR13252685/ERR13252685_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
945	ERR13252686	ERS16431360	ERX12623309	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/086/ERR13252686/ERR13252686_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/086/ERR13252686/ERR13252686_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
946	ERR13252747	ERS16431361	ERX12623370	ERP151439	Japan	L1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/047/ERR13252747/ERR13252747_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/047/ERR13252747/ERR13252747_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
947	ERR13252750	ERS16431362	ERX12623373	ERP151439	Japan	L1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/050/ERR13252750/ERR13252750_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/050/ERR13252750/ERR13252750_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
948	ERR13252753	ERS16431363	ERX12623376	ERP151439	Japan	L1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/053/ERR13252753/ERR13252753_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/053/ERR13252753/ERR13252753_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
949	ERR13252755	ERS16431364	ERX12623378	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/055/ERR13252755/ERR13252755_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/055/ERR13252755/ERR13252755_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
950	ERR13252758	ERS16431365	ERX12623381	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/058/ERR13252758/ERR13252758_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/058/ERR13252758/ERR13252758_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
951	ERR13252768	ERS16431366	ERX12623391	ERP151439	Japan	L4	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/068/ERR13252768/ERR13252768_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR132/068/ERR13252768/ERR13252768_2.fastq.gz	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
